2017-01-10,13,26.7
2017-01-11,13,27.2
2017-01-12,13,26.4
2017-01-13,13,25.6
2017-01-14,13,26.8
2017-01-15,13,26.8
2017-01-16,13,26
2017-01-17,13,26.2
2017-01-18,13,26.1
2017-01-19,13,23.9
2017-01-20,13,25.9
2017-01-21,13,26.3
2017-01-22,13,26.4
2017-01-23,13,24.3
2017-01-24,13,23.4
2017-01-25,13,24.7
2017-01-26,13,25.8
2017-01-27,13,25.1
2017-01-28,13,23.2
2017-01-29,13,26.2
2017-01-30,13,26.5
2017-01-31,13,26.6
2017-02-01,13,26
2017-02-02,13,25.2
2017-02-03,13,25.6
2017-02-04,13,24.9
2017-02-05,13,25.3
2017-02-06,13,26.2
2017-02-07,13,26.7
2017-02-08,13,26.7
2017-02-09,13,27.3
2017-02-10,13,26
2017-02-11,13,26.2
2017-02-12,13,25.2
2017-02-13,13,25.4
2017-02-14,13,25.9
2017-02-15,13,25.1
2017-02-16,13,23.2
2017-02-17,13,23.8
2017-02-18,13,26.4
2017-02-19,13,26.4
2017-02-20,13,25.4
2017-02-21,13,26.8
2017-02-22,13,26.2
2017-02-23,13,26.6
2017-02-24,13,26.2
2017-02-25,13,26
2017-02-26,13,25.5
2017-02-27,13,25.7
2017-02-28,13,27.3
2017-03-01,13,25.9
2017-03-02,13,24.9
2017-03-03,13,25.7
2017-03-04,13,26.3
2017-03-05,13,25.7
2017-03-06,13,23
2017-03-07,13,26.2
2017-03-08,13,26.6
2017-03-09,13,24.7
2017-03-10,13,25.7
2017-03-11,13,26.6
2017-03-12,13,27.2
2017-03-13,13,26.7
2017-03-14,13,26.7
2017-03-15,13,27.2
2017-03-16,13,25.3
2017-03-17,13,25.9
2017-03-18,13,26.1
2017-03-19,13,26.8
2017-03-20,13,27.3
2017-03-21,13,26.4
2017-03-22,13,27.2
2017-03-23,13,26.9
2017-03-24,13,27.6
2017-03-25,13,27.3
2017-03-26,13,27.4
2017-03-27,13,26.4
2017-03-28,13,23.8
2017-03-29,13,26.6
2017-03-30,13,25.9
2017-03-31,13,26.4
2017-04-01,13,26.9
2017-04-02,13,25.9
2017-04-03,13,26.4
2017-04-04,13,27.2
2017-04-05,13,25.6
2017-04-06,13,26.2
2017-04-07,13,26.8
2017-04-08,13,28.2
2017-04-09,13,27.6
2017-04-10,13,28.5
2017-04-11,13,27.7
2017-04-12,13,25.7
2017-04-13,13,26.7
2017-04-14,13,27.2
2017-04-15,13,27.7
2017-04-16,13,27.9
2017-04-17,13,27.7
2017-04-18,13,28.6
2017-04-19,13,27.7
2017-04-20,13,28.4
2017-04-21,13,27
2017-04-22,13,27.7
2017-04-23,13,27.9
2017-04-24,13,27.2
2017-04-25,13,27.8
2017-04-26,13,27.4
2017-04-27,13,27.4
